Name,Gender,Race,Level,HexID,ID,Server,Date First Logged,Date Modified
Cardiarose,Female,Human,24065,693BF9,6896633,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
theharley69,Male,Human,7456,693D14,6896916,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lussian,Male,Human,29553,693D5E,6896990,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Spicetea,Male,Giant,58543,693d7a,6897018,Alexina,2024-01-01 09:31:49.397812,2024-01-02 08:13:46.465317
Nekurotic,Female,Elf,11126,693E15,6897173,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kuroyukisnow,Female,Human,2010,693ECC,6897356,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xodohtro,Male,Human,3846,693FEA,6897642,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Jinsohyun,Female,Elf,32883,693FF7,6897655,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ekateira,Female,Human,9489,6943CD,6898637,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mashiri+Alexina,Female,Human,10901,694425,6898725,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
takebackyoyo,Male,Giant,39159,694467,6898791,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mellodessa,Female,Elf,27830,694765,6899557,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lucyhd,Female,Human,23451,69494E,6900046,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Heliotroupe,Female,Human,18333,69497F,6900095,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Maouba,Female,Elf,6540,69498E,6900110,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Auraborealis,Female,Elf,9177,6949FE,6900222,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Davaza,Male,Elf,6383,694C2B,6900779,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sarora+Alexina,Female,Human,22424,6951FC,6902268,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Druw,Male,Giant,30955,6953F6,6902774,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
xmikey555,Male,Human,24994,695424,6902820,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ajest,Female,Human,40425,69546F,6902895,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Massivehero,Male,Elf,28386,695750,6903632,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Crescat,Male,Elf,4115,6957E2,6903778,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zynniea,Female,Human,7638,695A73,6904435,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yvng,Male,Giant,24397,695AEA,6904554,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
seabean+Alexina,Male,Elf,390,695FD7,6905815,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ayasushi,Female,Elf,44492,6962f5,6906613,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Lucciie,Female,Elf,26623,696719,6907673,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Miavales,Female,Giant,1205,696805,6907909,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
viviviolet,Female,Elf,12801,696A1B,6908443,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Celessii,Female,Elf,7049,696AE6,6908646,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Hikka90,Female,Elf,48171,696e44,6909508,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Rebann,Male,Human,25078,696F1D,6909725,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
LApotato,Male,Giant,6999,696F49,6909769,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Aseriya,Female,Human,21376,697013,6909971,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Switchgears,Female,Elf,21635,697144,6910276,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Leconbi,Male,Human,23778,697278,6910584,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vampyr1066,Male,Human,31180,6972D2,6910674,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rainsa,Female,Human,360,6974EE,6911214,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Approdhite,Female,Human,351,697571,6911345,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Charmoine,Female,Human,405,697609,6911497,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ringoline,Female,Elf,360,697614,6911508,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Benneo,Male,Giant,28355,69776B,6911851,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Marsmarroon,Female,Elf,356,697782,6911874,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Snowsparrows,Female,Human,385,6977A4,6911908,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Serenier,Female,Human,389,6977AE,6911918,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Maibeline,Female,Human,364,6977B1,6911921,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sarahoney,Female,Human,7567,6978EE,6912238,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bolthor,Male,Human,20969,69798A,6912394,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zreos,Male,Giant,13637,697be9,6913001,Alexina,2024-01-01 09:32:55.819246,2024-01-02 02:31:29.539932
Sesshoumaru1+Alexina,Female,Elf,26048,697bf5,6913013,Alexina,2024-01-01 09:31:49.397812,2024-01-02 08:13:46.465317
Foxknightk,Male,Human,9114,697C74,6913140,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Doggledor,Male,Giant,26355,697F84,6913924,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Crystallent,Female,Human,399,6980C0,6914240,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Michellerine,Female,Elf,349,6980C1,6914241,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sortiri,Male,Giant,46484,698137,6914359,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
SIGNALS,Female,Giant,45459,6983e6,6915046,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Nyutsu,Female,Giant,7455,698674,6915700,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Enchantables,Female,Elf,47592,698698,6915736,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Eylaen,Female,Human,9872,6987C4,6916036,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ryukine,Female,Human,726,698A8F,6916751,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Engrame50,Male,Giant,21058,698E39,6917689,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
frogprince,Male,Human,7440,698F3D,6917949,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cosmiclords,Male,Human,35223,6992C6,6918854,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Raebow,Female,Human,20407,69939F,6919071,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Linnye,Female,Elf,24415,69948A,6919306,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
justin271+Alexina,Male,Elf,35768,6994BE,6919358,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Assassin001,Male,Human,24419,699509,6919433,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Shinjichi,Male,Human,26663,699556,6919510,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
sakuyomi+Alexina,Female,Elf,38342,69961A,6919706,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Venadine,Female,Human,39986,699FEC,6922220,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Behren,Male,Human,24172,69A124,6922532,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mr777,Male,Elf,554,69A130,6922544,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Natatatata,Female,Elf,70089,69a327,6923047,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Kittenx,Female,Human,21825,69A409,6923273,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Agamotto,Female,Human,30632,69A59A,6923674,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zibrethel,Male,Elf,6129,69A6A0,6923936,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Learat,Male,Elf,29255,69A9AB,6924715,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Steelyz,Male,Human,45986,69AA12,6924818,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nolenoe,Female,Human,27957,69AD25,6925605,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Neori,Female,Human,25514,69ae6c,6925932,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Maelaina,Female,Human,5326,69AEB3,6926003,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yannagi,Female,Elf,21179,69B3CE,6927310,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Fernnokoto,Female,Human,21369,69B496,6927510,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Amianne,Female,Human,10161,69B4CA,6927562,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Chorvainda,Male,Human,25840,69bad0,6929104,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Peachykyoko,Female,Human,7553,69BB2F,6929199,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sirumu,Female,Giant,28303,69BB53,6929235,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Notbrave,Male,Giant,14122,69BE1E,6929950,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Synoid,Male,Human,6910,69C34C,6931276,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Athanasian,Female,Elf,15708,69C4CA,6931658,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Redstrap+Alexina,Female,Elf,5267,69C6F5,6932213,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ultimmochi,Female,Human,5084,69C6F8,6932216,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wierdocreepo,Female,Giant,5054,69C70B,6932235,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
SCARLITWITCH,Female,Human,1715,69C75A,6932314,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nangman,Female,Elf,43227,69C787,6932359,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
IMetaknight,Male,Human,581,69C7EE,6932462,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
kamuiy,Male,Elf,35339,69C800,6932480,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tehlu+Alexina,Male,Giant,21565,69C923,6932771,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sakurayuriko,Female,Elf,8110,69C958,6932824,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Shickdoe,Female,Human,20741,69CC66,6933606,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Maymorie,Female,Human,45945,69CE03,6934019,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Jakecatseye,Male,Giant,5032,69D0BE,6934718,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
IEffigy,Male,Elf,42069,69D324,6935332,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Petitmoon+Alexina,Female,Human,5993,69D3C5,6935493,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Goktin,Male,Human,27628,69d476,6935670,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Redprime,Female,Elf,4842,69D615,6936085,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wildhunterz,Male,Elf,5445,69DA2D,6937133,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bunned,Male,Human,29162,69DB5B,6937435,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Serverlag+Alexina,Female,Human,5415,69DC3F,6937663,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mooncapri1,Male,Human,4978,69E0BC,6938812,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kurumi97,Female,Human,26861,69E70B,6940427,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Magnarion,Female,Human,22448,69E8AB,6940843,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Shierathia,Female,Elf,39465,69EC3F,6941759,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Beamies,Male,Human,22115,69F0F7,6942967,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Senseikonoi,Male,Human,21430,69F416,6943766,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Basswood,Male,Elf,31432,69F485,6943877,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Inovers,Male,Elf,23854,69F4CE,6943950,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Apeachii,Female,Elf,19547,69F7B9,6944697,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Necroticx,Male,Giant,30072,69F7C8,6944712,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Siiu,Female,Elf,6493,69f92d,6945069,Alexina,2024-01-01 09:31:49.397812,2024-01-02 08:13:46.465317
slothii,Male,Elf,40466,69FBE0,6945760,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Axilia+Alexina,Female,Elf,21305,69FC7B,6945915,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Michaelc1,Male,Human,26097,69FD53,6946131,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
sweetroll12,Female,Elf,484,69FEBE,6946494,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wafflepants,Female,Human,35264,69FFD7,6946775,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Moisturiser,Male,Elf,17384,6A005E,6946910,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sazii,Male,Elf,23844,6A00F1,6947057,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
nobodydx,Female,Giant,36141,6A01A9,6947241,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wanderflame,Female,Elf,25883,6A01C4,6947268,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Purelemons,Female,Giant,27924,6A0753,6948691,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kalar,Female,Elf,3885,6A0951,6949201,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
asdg2102,Female,Human,4185,6A097F,6949247,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Necromuffin,Female,Human,14406,6A0994,6949268,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
asdg2103,Female,Human,4640,6A09AE,6949294,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
asdg2104,Female,Human,6013,6A09B6,6949302,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
asdg21055,Female,Human,472,6A0A08,6949384,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Piritta,Female,Giant,29131,6A0A29,6949417,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wildkun,Male,Elf,13473,6A0C21,6949921,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Klancain,Male,Human,9555,6A0DE1,6950369,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Savagecross,Male,Human,28298,6A0FAA,6950826,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vezareth,Female,Elf,26671,6A129B,6951579,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Picohui,Female,Elf,3624,6A1331,6951729,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
zzazz,Male,Human,45,6A1421,6951969,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
yyfu,Male,Giant,31902,6A153E,6952254,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yorighness,Female,Human,1969,6A1639,6952505,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
ZXSOULXZ,Male,Human,15744,6A16F6,6952694,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Caiemithra,Female,Giant,24386,6A17D2,6952914,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tsubabasa,Male,Elf,25686,6A17FF,6952959,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ninieyo,Female,Elf,25639,6A1955,6953301,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
falkon5,Male,Human,40020,6a19de,6953438,Alexina,2024-01-02 02:30:10.968146,2024-01-02 02:31:29.539932
Borakdai,Male,Giant,5172,6A1A99,6953625,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Peachbutter,Male,Elf,15090,6A1C44,6954052,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
shutupkp,Female,Human,5957,6A1C9C,6954140,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Superkim,Female,Elf,41690,6A1D3B,6954299,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Suppressive,Male,Human,49535,6a1e73,6954611,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Praetorien,Male,Human,7406,6A1FBD,6954941,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Deathxchaser,Male,Giant,4829,6A2001,6955009,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Saffran+Alexina,Female,Elf,36227,6a23e9,6956009,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Syakes,Male,Elf,32751,6A2540,6956352,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Alexander,Female,Giant,29167,6A266E,6956654,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xemy,Male,Elf,39258,6A2738,6956856,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kotaroyunomi,Male,Human,15412,6A2788,6956936,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Keadithas,Female,Elf,16581,6A2882,6957186,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Arkenta,Female,Human,920,6A2927,6957351,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
GGTertle,Male,Human,46372,6A2A80,6957696,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Baphrac,Male,Human,22900,6A2BA0,6957984,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Manannen,Male,Giant,24689,6A2CDB,6958299,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Dafuqisyou,Female,Human,21678,6A3314,6959892,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tiredkey,Male,Human,24476,6A3315,6959893,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bardpoem,Male,Human,16850,6A333F,6959935,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Acesu+Alexina,Male,Human,1018,6A353F,6960447,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Threesu,Female,Human,1254,6A354C,6960460,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Foursu,Female,Elf,1326,6A354F,6960463,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Draconicmanc,Male,Human,23367,6A366C,6960748,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Eightsu,Male,Human,1254,6A36FF,6960895,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ninesu,Female,Human,2347,6A372C,6960940,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tendesu,Male,Human,26163,6A372F,6960943,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Eltie,Female,Elf,17834,6A37D8,6961112,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Daimau+Alexina,Male,Giant,30183,6A3BC4,6962116,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xiezez,Male,Human,46,6A3DAE,6962606,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cloudysaint,Male,Giant,29541,6A3E88,6962824,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Irisily,Female,Giant,42417,6a3e9c,6962844,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Spikeymuscle,Male,Human,10354,6a3fe6,6963174,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
rjc523,Male,Human,22504,6A4246,6963782,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Pikmin,Male,Elf,32914,6A45A6,6964646,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Beorhtic+Alexina,Female,Human,943,6A47ED,6965229,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
pinkstripes,Female,Human,14404,6A49BF,6965695,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Modesheng,Male,Giant,8689,6A49DD,6965725,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rosemont+Alexina,Female,Human,4264,6A4C29,6966313,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Beltic+Alexina,Male,Human,6266,6A4ED2,6966994,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Etheralt,Female,Human,2831,6A4F8F,6967183,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Valonet,Female,Human,6824,6A51F6,6967798,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Equiderse,Male,Human,1459,6A51FE,6967806,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Neonbright,Male,Human,29511,6A5207,6967815,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ignitorss,Male,Elf,2745,6A54E1,6968545,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lonelyroses,Female,Human,2242,6A55D0,6968784,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nakarko,Male,Giant,49240,6A5B9A,6970266,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lorrinae,Female,Human,12224,6A5C2E,6970414,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mrwonders,Female,Elf,29946,6a5e27,6970919,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Choix,Male,Giant,31070,6A5F87,6971271,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Smhth,Male,Elf,439,6A6127,6971687,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
kayayday,Female,Human,1678,6A61A2,6971810,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
spookykibby,Female,Elf,10184,6A62B3,6972083,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nomzu,Female,Human,48048,6A685D,6973533,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Pupdash,Male,Elf,2859,6A696D,6973805,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Auratastic,Female,Elf,47816,6A69E7,6973927,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kisaraazure,Female,Human,17597,6A6A73,6974067,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Shmoomie,Female,Elf,31117,6a6b84,6974340,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Ivsinn,Female,Human,40657,6A6F01,6975233,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Pupmeat,Male,Human,23682,6A6F26,6975270,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Daremochan,Female,Human,23566,6A6FD1,6975441,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Milletianace,Male,Human,31217,6A70C2,6975682,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Monisplats,Female,Human,26494,6A76CF,6977231,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zarakono,Male,Human,6907,6A76E0,6977248,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ladytrix,Female,Human,5015,6A7870,6977648,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Dervla+Alexina,Male,Human,19919,6A8179,6979961,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
ledlebrgr,Female,Human,17558,6A83D7,6980567,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ryynn,Female,Human,5069,6A86E9,6981353,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Taldraysdon,Male,Elf,29862,6A8ABE,6982334,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vellumos,Male,Elf,20785,6A8D6B,6983019,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cinnaburst,Male,Elf,5370,6A8DD5,6983125,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yukiyumei+Alexina,Female,Elf,14222,6A8FBD,6983613,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Caovy,Female,Human,25030,6A8FBF,6983615,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
